State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,GUNTUR,2015,Rabi       ,Groundnut,6774.0,13480.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Jowar,27515.0,149544.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Maize,82043.0,662579.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Moong(Green Gram),18347.0,24750.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Onion,11.0,101.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Ragi,162.0,231.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Rapeseed &Mustard,486.0,231.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Rice,8362.0,29903.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Sesamum,1863.0,490.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Sunflower,299.0,289.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Sweet potato,9.0,87.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Tobacco,4598.0,14961.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Tomato,788.0,7674.0
Andhra Pradesh,GUNTUR,2015,Rabi       ,Urad,49775.0,53300.0
Andhra Pradesh,GUNTUR,2015,Whole Year ,Coconut ,118.0,2016000.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Arhar/Tur,13579.0,17096.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Bajra,3323.0,5812.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Brinjal,613.0,3954.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Cabbage,45.0,845.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Cashewnut,154.0,49.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Castor seed,869.0,1223.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Cotton(lint),193207.0,752371.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Cowpea(Lobia),126.0,61.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Dry chillies,63406.0,325717.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Groundnut,510.0,955.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Jowar,205.0,358.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Lemon,1978.0,36743.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Maize,1530.0,4850.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Mango,710.0,5304.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Moong(Green Gram),4273.0,1577.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Onion,630.0,11864.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,other oilseeds,1315.0,2087.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Papaya,300.0,29369.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Ragi,6.0,5.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Rice,280060.0,912716.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Sapota,1431.0,11833.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Sesamum,5672.0,4441.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Small millets,4.0,5.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Soyabean,433.0,697.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Sugarcane,420.0,43200.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Tomato,688.0,18292.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Turmeric,5276.0,36858.0
Andhra Pradesh,GUNTUR,2016,Kharif     ,Urad,223.0,150.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Arhar/Tur,292.0,368.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Brinjal,484.0,3122.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Cabbage,32.0,601.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Castor seed,64.0,90.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Dry chillies,1407.0,6592.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Gram,9507.0,21676.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Groundnut,4689.0,16791.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Jowar,13556.0,82027.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Maize,85535.0,643394.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Moong(Green Gram),25828.0,24795.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Onion,19.0,352.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Ragi,320.0,460.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Rapeseed &Mustard,207.0,138.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Rice,48107.0,183288.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Sesamum,1132.0,238.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Soyabean,54.0,87.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Sunflower,16.0,18.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Tobacco,6435.0,21523.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Tomato,682.0,7710.0
Andhra Pradesh,GUNTUR,2016,Rabi       ,Urad,36768.0,40077.0
Andhra Pradesh,GUNTUR,2016,Whole Year ,Banana,5574.0,211734.0
Andhra Pradesh,GUNTUR,2016,Whole Year ,Cashewnut,154.0,49.0
Andhra Pradesh,GUNTUR,2016,Whole Year ,Castor seed,933.0,1313.0
Andhra Pradesh,GUNTUR,2016,Whole Year ,Coconut ,111.0,1840000.0
Andhra Pradesh,GUNTUR,2016,Whole Year ,Sannhamp,2594.0,
Andhra Pradesh,GUNTUR,2017,Kharif     ,Arhar/Tur,8861.0,13805.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Bajra,689.0,758.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Brinjal,448.0,10512.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Cabbage,48.0,592.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Cashewnut,152.0,53.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Castor seed,723.0,1035.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Cotton(lint),206374.0,1075856.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Cowpea(Lobia),8.0,3.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Dry chillies,61140.0,398021.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Groundnut,804.0,1298.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Jowar,32.0,48.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Lemon,2147.0,37512.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Maize,367.0,1215.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Mango,789.0,6592.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Moong(Green Gram),177.0,52.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Onion,408.0,7491.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,other oilseeds,7.0,150.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Papaya,176.0,13856.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Rice,255607.0,1000190.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Sapota,1386.0,10826.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Sesamum,1483.0,449.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Soyabean,439.0,1277.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Sugarcane,470.0,46102.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Tomato,462.0,6642.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Turmeric,4854.0,38817.0
Andhra Pradesh,GUNTUR,2017,Kharif     ,Urad,1057.0,1517.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Arhar/Tur,193.0,301.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Bajra,62.0,68.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Brinjal,532.0,12483.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Cabbage,29.0,357.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Castor seed,11.0,16.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Cotton(lint),22.0,115.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Dry chillies,2078.0,10500.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Gram,5945.0,13691.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Groundnut,3839.0,19771.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Jowar,21907.0,150983.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Maize,63701.0,611020.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Moong(Green Gram),47589.0,61199.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Onion,40.0,707.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Ragi,400.0,595.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Rapeseed &Mustard,330.0,8.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Rice,29695.0,111742.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Sesamum,1380.0,261.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Soyabean,4.0,12.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Sunflower,86.0,83.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Sweet potato,9.0,99.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Tobacco,4991.0,14559.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Tomato,524.0,7100.0
Andhra Pradesh,GUNTUR,2017,Rabi       ,Urad,30401.0,31799.0
Andhra Pradesh,GUNTUR,2017,Whole Year ,Coconut ,112.0,2428000.0
Andhra Pradesh,GUNTUR,2017,Whole Year ,Rice,285302.0,1111932.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Arhar/Tur,5700.0,1400.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Bajra,2000.0,2400.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Castor seed,400.0,100.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Cotton(lint),13400.0,17400.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Dry chillies,3300.0,4400.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Groundnut,103900.0,47600.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Horse-gram,200.0,100.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Jowar,7300.0,8100.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Korra,400.0,300.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Maize,200.0,100.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Moong(Green Gram),200.0,100.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Ragi,100.0,100.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Rice,47700.0,77500.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Sesamum,3200.0,700.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Sugarcane,200.0,19300.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Sunflower,51500.0,27400.0
Andhra Pradesh,KADAPA,2000,Kharif     ,Tobacco,600.0,600.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Dry chillies,200.0,200.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Gram,14200.0,7000.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Groundnut,26400.0,32000.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Horse-gram,300.0,100.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Jowar,3000.0,2600.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Ragi,800.0,1300.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Rice,13000.0,27700.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Sunflower,3300.0,700.0
Andhra Pradesh,KADAPA,2000,Rabi       ,Urad,200.0,100.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Arhar/Tur,7600.0,4400.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Bajra,3000.0,6000.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Castor seed,1000.0,300.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Cotton(lint),24800.0,22900.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Dry chillies,4700.0,7200.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Gram,100.0,100.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Groundnut,132300.0,109500.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Horse-gram,300.0,100.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Jowar,6700.0,5400.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Korra,600.0,300.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Maize,100.0,100.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Moong(Green Gram),600.0,300.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Ragi,100.0,100.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Rice,59200.0,169800.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Sesamum,4200.0,800.0
Andhra Pradesh,KADAPA,2001,Kharif     ,Sunflower,56100.0,43200.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Bajra,500.0,900.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Dry chillies,300.0,500.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Gram,17400.0,26600.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Groundnut,32000.0,59000.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Horse-gram,400.0,200.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Jowar,1600.0,1800.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Ragi,600.0,1100.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Rice,17000.0,41600.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Sesamum,500.0,100.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Sunflower,14500.0,3600.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Urad,200.0,200.0
Andhra Pradesh,KADAPA,2001,Rabi       ,Wheat,100.0,
Andhra Pradesh,KADAPA,2001,Whole Year ,Sugarcane,400.0,38200.0
Andhra Pradesh,KADAPA,2001,Whole Year ,Tobacco,1100.0,900.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Bajra,3478.0,3537.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Castor seed,3451.0,652.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Cotton(lint),25038.0,27836.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Groundnut,133978.0,34700.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Horse-gram,387.0,178.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Jowar,7866.0,6293.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Maize,104.0,295.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Masoor,12186.0,3705.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Moong(Green Gram),370.0,263.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Ragi,64.0,76.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Rice,54783.0,134484.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Sesamum,480.0,116.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Sunflower,46967.0,29642.0
Andhra Pradesh,KADAPA,2002,Kharif     ,Urad,55.0,34.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Bajra,777.0,790.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Gram,22263.0,15651.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Groundnut,25822.0,40308.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Horse-gram,199.0,61.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Jowar,5374.0,5481.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Maize,11.0,53.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Masoor,88.0,27.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Moong(Green Gram),257.0,66.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Ragi,948.0,1814.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Rapeseed &Mustard,14.0,3.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Rice,6828.0,12921.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Sesamum,4267.0,981.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Urad,507.0,335.0
Andhra Pradesh,KADAPA,2002,Rabi       ,Wheat,163.0,109.0
Andhra Pradesh,KADAPA,2002,Whole Year ,Dry chillies,6246.0,8282.0
Andhra Pradesh,KADAPA,2002,Whole Year ,Onion,4618.0,41792.0
Andhra Pradesh,KADAPA,2002,Whole Year ,Sugarcane,425.0,40844.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Arhar/Tur,15189.0,8369.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Bajra,7329.0,10385.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Castor seed,7167.0,2178.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Cotton(lint),30687.0,41157.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Dry chillies,4753.0,7015.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Groundnut,150521.0,174153.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Horse-gram,394.0,200.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Jowar,7798.0,13132.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Korra,254.0,177.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Maize,104.0,271.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Mesta,3.0,26.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Moong(Green Gram),741.0,329.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Onion,2502.0,27610.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Other Kharif pulses,722.0,122.0
Andhra Pradesh,KADAPA,2003,Kharif     ,other misc. pulses,33.0,8.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Ragi,93.0,150.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Rice,60412.0,170120.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Samai,2.0,1.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Sesamum,390.0,90.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Small millets,256.0,178.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Sunflower,26671.0,31039.0
Andhra Pradesh,KADAPA,2003,Kharif     ,Urad,346.0,20.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Arhar/Tur,168.0,93.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Bajra,2350.0,3330.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Dry chillies,293.0,335.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Gram,30637.0,38541.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Groundnut,26324.0,32589.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Horse-gram,363.0,77.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Jowar,3095.0,3729.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Korra,82.0,57.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Maize,51.0,275.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Moong(Green Gram),69.0,23.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Onion,483.0,13965.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Ragi,909.0,1312.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Rice,7426.0,6134.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Safflower,4.0,1.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Samai,2.0,1.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Sesamum,3795.0,793.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Small millets,84.0,58.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Urad,558.0,449.0
Andhra Pradesh,KADAPA,2003,Rabi       ,Wheat,117.0,67.0
Andhra Pradesh,KADAPA,2003,Whole Year ,Banana,3620.0,161828.0
Andhra Pradesh,KADAPA,2003,Whole Year ,Cashewnut,7.0,2.0
Andhra Pradesh,KADAPA,2003,Whole Year ,Coconut ,146.0,625240.0
Andhra Pradesh,KADAPA,2003,Whole Year ,Coriander,17799.0,6336.0
Andhra Pradesh,KADAPA,2003,Whole Year ,Sugarcane,356.0,32880.0
Andhra Pradesh,KADAPA,2003,Whole Year ,Sweet potato,46.0,622.0
Andhra Pradesh,KADAPA,2003,Whole Year ,Tobacco,113.0,145.0
Andhra Pradesh,KADAPA,2003,Whole Year ,Turmeric,3574.0,24889.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Arhar/Tur,12059.0,7139.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Bajra,1395.0,2514.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Castor seed,3474.0,978.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Cotton(lint),21579.0,23356.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Dry chillies,5056.0,7316.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Gram,1.0,1.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Groundnut,119708.0,43693.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Horse-gram,367.0,158.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Jowar,2781.0,1460.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Korra,246.0,180.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Maize,53.0,142.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Moong(Green Gram),153.0,74.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Onion,2317.0,15902.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Other Kharif pulses,842.0,116.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Ragi,34.0,42.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Rice,38218.0,96883.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Samai,1.0,1.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Sesamum,38.0,6.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Small millets,247.0,181.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Sunflower,42724.0,45269.0
Andhra Pradesh,KADAPA,2004,Kharif     ,Urad,824.0,297.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Arhar/Tur,67.0,40.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Bajra,1524.0,2746.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Dry chillies,409.0,637.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Gram,42871.0,54060.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Groundnut,20282.0,34824.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Horse-gram,625.0,338.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Jowar,1513.0,690.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Korra,55.0,40.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Maize,31.0,201.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Moong(Green Gram),18.0,5.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Onion,637.0,9701.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Other  Rabi pulses,1.0,1.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Ragi,714.0,951.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Rice,37550.0,98231.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Samai,3.0,2.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Sesamum,4240.0,2056.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Small millets,58.0,42.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Urad,1681.0,1143.0
Andhra Pradesh,KADAPA,2004,Rabi       ,Wheat,39.0,27.0
Andhra Pradesh,KADAPA,2004,Whole Year ,Banana,4074.0,132748.0
Andhra Pradesh,KADAPA,2004,Whole Year ,Cashewnut,7.0,2.0
Andhra Pradesh,KADAPA,2004,Whole Year ,Coconut ,148.0,530400.0
Andhra Pradesh,KADAPA,2004,Whole Year ,Coriander,16141.0,4567.0
Andhra Pradesh,KADAPA,2004,Whole Year ,Sugarcane,674.0,62755.0
Andhra Pradesh,KADAPA,2004,Whole Year ,Sweet potato,62.0,823.0
Andhra Pradesh,KADAPA,2004,Whole Year ,Tobacco,81.0,82.0
Andhra Pradesh,KADAPA,2004,Whole Year ,Turmeric,2470.0,12204.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Arhar/Tur,15983.0,2605.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Bajra,2866.0,2814.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Castor seed,1013.0,206.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Cotton(lint),11500.0,12921.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Dry chillies,3839.0,5854.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Gram,2.0,1.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Groundnut,87896.0,11778.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Horse-gram,243.0,118.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Jowar,882.0,361.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Maize,136.0,132.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Moong(Green Gram),663.0,100.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Onion,1828.0,17722.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Ragi,33.0,51.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Rice,27457.0,56424.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Sesamum,175.0,17.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Small millets,91.0,55.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Sunflower,102633.0,50250.0
Andhra Pradesh,KADAPA,2005,Kharif     ,Urad,208.0,11.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Arhar/Tur,36.0,6.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Bajra,674.0,661.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Dry chillies,356.0,687.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Gram,54056.0,28109.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Groundnut,18282.0,24772.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Horse-gram,6017.0,2226.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Jowar,11086.0,2783.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Maize,25.0,173.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Moong(Green Gram),43.0,11.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Onion,561.0,7735.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Ragi,561.0,695.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Rice,9203.0,16446.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Safflower,1.0,
Andhra Pradesh,KADAPA,2005,Rabi       ,Sesamum,3003.0,973.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Small millets,38.0,17.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Urad,803.0,465.0
Andhra Pradesh,KADAPA,2005,Rabi       ,Wheat,30.0,28.0
Andhra Pradesh,KADAPA,2005,Whole Year ,Banana,4574.0,299574.0
